Test Sponsor$System Name$Parallel$Base  Threads$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz, Intel Xeon Silver 4208)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$16$2$2$8.33$8.49$--$--$Mar-2019$Intel Xeon E-2124G$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD, 7200RPM
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.20 GHz, Intel Xeon Silver 4210)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$20$20$2$1$8.44$8.61$--$--$Jan-2020$Intel Xeon E-2224$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS100-E10(P11C-M/4L) Server System (3.70 GHz, Intel Xeon E-2176G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$11.2$11.4$--$--$Jan-2020$Intel Xeon E-2226G$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (1.90 GHz, Intel Xeon Bronze 3204)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$12$2$1$5.05$5.15$--$--$Dec-2019$Intel Xeon E-2236$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS100-E10(P11C-M/4L) Server System (3.30 GHz, Intel Xeon E-2126G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$6$6$1$1$11.0$11.3$--$--$Nov-2019$Intel Xeon E-2278G$3400$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$16 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS100-E10(P11C-M/4L) Server System (3.50 GHz, Intel Xeon E-2134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$10.9$11.2$--$--$May-2019$Intel Xeon E-2134$3500$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD, 7200RPM
ASUSTeK Computer Inc.$ASUS RS100-E10(P11C-M/4L) Server System (3.30 GHz, Intel Xeon E-2136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$11.1$11.4$--$--$May-2019$Intel Xeon E-2146G$3500$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD, 7200RPM
ASUSTeK Computer Inc.$ASUS RS100-E10(P11C-M/4L) Server System (3.60 GHz, Intel Xeon E-2144G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$11.0$11.3$--$--$Jan-2020$Intel Xeon E-2224G$3500$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS100-E10(P11C-M/4L) Server System (3.50 GHz, Intel Xeon E-2146G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$11.0$11.2$--$--$Jun-2019$Intel Xeon E-2144G$3600$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD, 7200RPM
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.25 GHz, AMD EPYC 7742  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$2$8.98$9.27$--$--$Dec-2019$Intel Xeon E-2234$3600$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz, Intel Xeon Platinum 8260M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$10.8$11.0$--$--$Dec-2019$Intel Xeon E-2246G$3600$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.60 GHz, Intel Xeon Gold 6240M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$36$36$2$1$10.6$10.8$--$--$Feb-2019$Intel Xeon E-2176G$3700$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD, 7200RPM
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.10 GHz, Intel Xeon Gold 6252)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$10.3$10.5$--$--$Oct-2019$Intel Xeon E-2288G$3700$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$16 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (3.80 GHz, Intel Xeon Platinum 8256)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$2$2$10.1$10.3$--$--$Jan-2019$Intel Xeon E-2174G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD, 7200RPM
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.00 GHz, AMD EPYC 7702P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$2$8.87$9.15$--$--$Dec-2018$Intel Xeon E-2186G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 500 GB SATA HDD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.90 GHz, AMD EPYC 7542  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$2$8.99$9.27$--$--$Dec-2019$Intel Xeon E-2244G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.80 GHz, AMD EPYC 7402P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$2$8.90$9.11$--$--$Nov-2019$Intel Xeon E-2276G$3800$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.50 GHz, AMD EPYC 7502P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$1$2$8.94$9.15$--$--$Nov-2019$Intel Xeon E-2274G$4000$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.70 GHz, Intel Xeon E-2288G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$1$12.4$12.7$--$--$Nov-2019$Intel Xeon E-2286G$4000$32 KB I + 32 KB D on chip per core$256 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (4 x 16 GB 2Rx8 PC4-2666V-E)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.25 GHz, AMD EPYC 7742  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$2$9.06$9.31$--$--$Dec-2021$Intel Xeon E-2378$2600$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$16 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.00 GHz, AMD EPYC 7302P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$2$8.81$9.03$--$--$Jan-2022$Intel Xeon E-2314$2800$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$8 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.30 GHz, AMD EPYC 7352  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$2$8.57$8.78$--$--$Nov-2021$Intel Xeon E-2378G$2800$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$16 MB I+D on chip per chip$64 GB (2 x 32 GB 2Rx8 PC4-3200AA-E)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.00 GHz, AMD EPYC 7702  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$2$8.98$9.19$--$--$Jan-2022$Intel Xeon E-2336$2900$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$12 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.80 GHz, Intel Xeon E-2276G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$12.0$12.3$--$--$Dec-2021$Intel Xeon E-2324G$3100$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$8 MB I+D on chip per chip$64 GB (2 x 32 GB 2Rx8 PC4-3200AA-E)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz, Intel Xeon E-2278G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$1$12.4$12.7$--$--$Jan-2022$Intel Xeon E-2356G$3200$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$12 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (4.00 GHz, Intel Xeon E-2286G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$12.0$12.3$--$--$Jan-2022$Intel Xeon E-2388G$3200$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$16 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (4.00 GHz, Intel Xeon E-2274G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$11.8$12.1$--$--$Nov-2021$Intel Xeon E-2388G$3200$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$16 MB I+D on chip per chip$64 GB (2 x 32 GB 2Rx8 PC4-3200AA-E)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.80 GHz, AMD EPYC 7402  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$2$8.99$9.21$--$--$Jan-2022$Intel Xeon E-2334$3400$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$8 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.50 GHz, AMD EPYC 7502  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$2$2$8.96$9.20$--$--$Dec-2021$Intel Xeon E-2386G$3500$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$12 MB I+D on chip per chip$64 GB (2 x 32 GB 2Rx8 PC4-3200AA-E)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.20 GHz, AMD EPYC 7262  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$8$1$2$8.73$8.96$--$--$Jan-2022$Intel Xeon E-2374G$3700$32 KB I + 48 KB D on chip per core$512 KB I+D on chip per core$8 MB I+D on chip per chip$128 GB (4 x 32 GB 2Rx8 PC4-3200AA-E, running at 2933)$1 x 960 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.00 GHz, AMD EPYC 7302  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$2$8.87$9.10$--$--$Jan-2020$AMD EPYC 7662$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.25 GHz, AMD EPYC 7742  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$2$9.08$9.30$--$--$Sep-2019$AMD EPYC 7702P$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.60 GHz, Intel Xeon E-2246G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$11.8$12.1$--$--$Mar-2020$AMD EPYC 7552$2200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$192 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.60 GHz, Intel Xeon E-2234)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$11.6$11.8$--$--$Dec-2019$AMD EPYC 7742$2250$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz, Intel Xeon E-2236)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$12$6$1$2$11.8$12.1$--$--$Aug-2019$AMD EPYC 7742$2250$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$256 GB (8 x 32 GB 2Rx4 PC4-3200AA-R)$1 x 1 TB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.80 GHz, Intel Xeon E-2244G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$8$4$1$2$11.6$11.9$--$--$Nov-2019$AMD EPYC 7352$2300$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz, Intel Xeon E-2226G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$6$6$1$1$11.5$11.7$--$--$Aug-2020$AMD EPYC 7642$2300$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.40 GHz, Intel Xeon E-2224)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$10.9$11.1$--$--$Aug-2020$AMD EPYC 7452$2350$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS300-E10(P11C-C/4L) Server System (3.50 GHz, Intel Xeon E-2224G)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$4$4$1$1$11.1$11.4$--$--$Aug-2020$AMD EPYC 7532$2400$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.70 GHz, Intel Xeon Gold 6258R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$56$56$2$1$10.8$10.9$--$--$Sep-2019$AMD EPYC 7502P$2500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (3.90 GHz, Intel Xeon Gold 6250)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$16$2$2$11.8$11.9$--$--$Feb-2020$AMD EPYC 7H12$2600$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.50 GHz, AMD EPYC 7F52  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$2$10.2$10.5$--$--$Mar-2020$AMD EPYC 7282$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.20 GHz, AMD EPYC 7F72  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$2$9.64$10.0$--$--$Oct-2019$AMD EPYC 7402P$2800$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.70 GHz, AMD EPYC 7F32  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$10.0$10.3$--$--$Mar-2020$AMD EPYC 7272$2900$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 3 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.50 GHz, AMD EPYC 7F52  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$2$10.1$10.5$--$--$Oct-2019$AMD EPYC 7542$2900$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 4 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.20 GHz, AMD EPYC 7F72  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$1$2$9.62$9.96$--$--$Nov-2019$AMD EPYC 7302P$3000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.60 GHz, AMD EPYC 7H12  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$2$8.84$9.06$--$--$Apr-2020$AMD EPYC 7232P$3100$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$32 MB I+D on chip per chip, 8 MB shared / 2 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 3.70 GHz, AMD EPYC 7F32  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$2$2$10.1$10.4$--$--$Mar-2020$AMD EPYC 7252$3100$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$64 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.00 GHz, AMD EPYC 7662  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$64$64$1$2$8.84$9.07$--$--$Dec-2019$AMD EPYC 7262$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB per core$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.90 GHz, AMD EPYC 7272  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$12$1$2$8.26$8.52$--$--$Mar-2020$AMD EPYC 7F72$3200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$192 MB I+D on chip per chip, 16 MB shared / 2 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.80 GHz, AMD EPYC 7282  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$16$1$2$8.28$8.53$--$--$Mar-2020$AMD EPYC 7F52$3500$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 16 MB per core$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 2.20 GHz, AMD EPYC 7552  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$1$2$8.83$9.05$--$--$Mar-2020$AMD EPYC 7F32$3700$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 16 MB per core$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.10 GHz, AMD EPYC 7252  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$8.22$8.47$--$--$Jun-2021$AMD EPYC 7663$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 7 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (3.40 GHz, Intel Xeon Gold 6246R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$32$32$2$1$10.9$11.1$--$--$Jun-2021$AMD EPYC 7713$2000$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS500A-E10(KRPA-U16) Server System 3.10 GHz, AMD EPYC 7232P  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$16$8$1$2$7.96$8.25$--$--$Feb-2022$AMD EPYC 7773X$2200$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$768 MB I+D on chip per chip, 96 MB shared / 8 cores$512 GB (8 x 64 GB 4Rx4 PC4-3200AA-L)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS RS700A-E9V2(KNPP-D32-R) Server System 2.00 GHz, AMD EPYC 7662  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$128$128$2$2$8.85$9.09$--$--$Jul-2021$AMD EPYC 7643$2300$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 6 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (2.40 GHz, Intel Xeon Gold 6240R)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$48$48$2$1$10.7$10.9$--$--$May-2021$AMD EPYC 7763$2450$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$256 MB I+D on chip per chip, 32 MB shared / 8 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
ASUSTeK Computer Inc.$ASUS ESC8000 G4(Z11PG-D24) Server System (3.60 GHz, Intel Xeon Gold 6256)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$Yes$24$24$2$1$11.7$11.9$--$--$Jul-2021$AMD EPYC 7513$2600$32 KB I + 32 KB D on chip per core$512 KB I+D on chip per core$128 MB I+D on chip per chip, 32 MB shared / 8 cores$512 GB (8 x 64 GB 2Rx4 PC4-3200AA-R)$1 x 240 GB SATA SSD
