Test Sponsor$System Name$Base  Copies$Processor # Enabled  Cores$Processor # Enabled  Chips$Processor # Threads/  Core$Results # Base$Results # Peak$Energy # Base$Energy # Peak$Publish_Date$CPU_Name$CPU_Frequency$Primary_Cache$Secondary_Cache$Tertiary_Cache$Memory$Disk
Huawei$Huawei 2488H V5 (Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$540$578$--$--$Mar-2019$Intel Xeon Gold 6230$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 1Rx4 PC4-2933Y-R)$1 x 1TB SATA HDD 10K RPM, RAID 0
Huawei$Huawei 5885H V5 (Intel Xeon Platinum 8158)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$96$48$4$2$314$335$--$--$Mar-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (48 x 16 GB 1Rx4 PC4-2933Y-R)$1 x 1TB SATA HDD 10K RPM, RAID 0
Huawei$Huawei 2488H V5 (Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$541$580$--$--$Feb-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$768 GB (48 x 16 GB 1Rx4 PC4-2933Y-R)$1 x 1TB SATA HDD 10K RPM, RAID 0
Huawei$Huawei 5885H V5 (Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$543$577$--$--$Feb-2019$Intel Xeon Gold 6252$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (48 x 16 GB 1Rx4 PC4-2933Y-R)$1 x 1TB SATA HDD 10K RPM, RAID 0
Huawei$Huawei 9008 V5 (Intel Xeon Gold 6154)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$441$469$--$--$May-2018$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 5885H V5 (Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$542$580$--$--$May-2018$Intel Xeon Platinum 8156$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 9008 V5 (Intel Xeon Platinum 8168)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$384$192$8$2$1050$1130$--$--$May-2018$Intel Xeon Platinum 8158$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 9008 V5 (Intel Xeon Platinum 8158)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$8$2$615$646$--$--$Jun-2018$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 9008 V5 (Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$448$224$8$2$1050$1130$--$--$May-2018$Intel Xeon Platinum 8160M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 9008 V5 (Intel Xeon Platinum 8160M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$384$192$8$2$926$990$--$--$May-2018$Intel Xeon Platinum 8168$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 9008 V5 (Intel Xeon Platinum 8176M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$448$224$8$2$1030$1120$--$--$May-2018$Intel Xeon Platinum 8170$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2488H V5 (Intel Xeon Platinum 8176M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$533$577$--$--$May-2018$Intel Xeon Platinum 8176$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 5885H V5 (Intel Xeon Platinum 8176M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$224$112$4$2$534$580$--$--$May-2018$Intel Xeon Platinum 8176M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 1288H V5 (Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$135$144$--$--$May-2018$Intel Xeon Platinum 8180$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$1 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2288H V5 (Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$136$145$--$--$Jun-2018$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 5288 V5 (Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$137$146$--$--$Jun-2018$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 1
Huawei$Huawei CH121 V5 (Intel Xeon Gold 5120T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$135$144$--$--$Nov-2017$Intel Xeon Platinum 8180$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 300 GB SAS, 10K RPM
Huawei$Huawei 5288 V5 (Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$111$117$--$--$Jun-2018$Intel Xeon Gold 6134M$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 5288 V5 (Intel Xeon Gold 6142)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$178$189$--$--$Jun-2018$Intel Xeon Gold 6154$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2288 V5 (Intel Xeon Silver 4108)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$66.3$70.2$--$--$Jun-2018$Intel Xeon Platinum 8153$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2288 V5 (Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$71.5$75.9$--$--$Jun-2018$Intel Xeon Platinum 8156$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2288 V5 (Intel Xeon Silver 4110)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$73.8$78.6$--$--$Jun-2018$Intel Xeon Platinum 8158$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2288 V5 (Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$104$111$--$--$Jun-2018$Intel Xeon Platinum 8160$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 1
Huawei$Huawei 2288 V5 (Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$135$144$--$--$Jun-2018$Intel Xeon Platinum 8160M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 1288H V5 (Intel Xeon Gold 6140M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$188$201$--$--$Jun-2018$Intel Xeon Platinum 8168$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$33 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 2288H V5 (Intel Xeon Gold 6140M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$191$204$--$--$Jun-2018$Intel Xeon Platinum 8170$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei 5288 V5 (Intel Xeon Gold 6140M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$187$200$--$--$Jun-2018$Intel Xeon Platinum 8176$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei CH121 V5 (Intel Xeon Gold 6140M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$188$201$--$--$Jun-2018$Intel Xeon Platinum 8176M$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei CH225 V5 (Intel Xeon Silver 4108)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$66.0$70.3$--$--$Jun-2018$Intel Xeon Platinum 8180$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei CH225 V5 (Intel Xeon Silver 4112)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$44.4$47.0$--$--$Jun-2018$Intel Xeon Platinum 8180M$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$1536 GB (48 x 32 GB 2Rx4 PC4-2666V-R)$2 x 900 GB SAS HDD 10K RPM, RAID 0
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6130)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$162$172$--$--$Jan-2018$Intel Xeon Bronze 3104$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 2488H V5 (Intel Xeon Platinum 8160M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$481$512$--$--$Jun-2018$Intel Xeon Bronze 3106$1700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2133)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 5885H V5 (Intel Xeon Platinum 8160M)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$192$96$4$2$478$511$--$--$Mar-2019$Intel Xeon Bronze 3204$1900$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$8.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2133)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$44.5$46.7$--$--$Jan-2018$Intel Xeon Gold 5115$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Silver 4114)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$95.2$101$--$--$Jan-2018$Intel Xeon Gold 5118$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 2488H V5 (Intel Xeon Gold 6148)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$4$2$430$465$--$--$Jan-2018$Intel Xeon Gold 5120$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R, running at 2400)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 2488 V5 (Intel Xeon Gold 6150)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$144$72$4$2$414$439$--$--$Aug-2018$Intel Xeon Gold 5120T$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R, running at 2400)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 5885H V5 (Intel Xeon Gold 6148)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$160$80$4$2$430$465$--$--$Dec-2017$Intel Xeon Gold 5122$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$16.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 1288H V5 (Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$71.5$75.9$--$--$Apr-2019$Intel Xeon Gold 5215L$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 2288H V5 (Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$71.4$75.9$--$--$Apr-2019$Intel Xeon Gold 5215M$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$13.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei 5288 V5 (Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$71.3$75.7$--$--$Apr-2019$Intel Xeon Gold 5217$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$11 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH121 V5 (Intel Xeon Silver 4109T)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$71.3$75.8$--$--$Apr-2019$Intel Xeon Gold 5218N$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Silver 4110)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$74.0$78.6$--$--$Mar-2019$Intel Xeon Gold 5220$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R, running at 2666)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6126)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$141$149$--$--$Dec-2017$Intel Xeon Gold 6126$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6128)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$24$12$2$2$84.6$89.2$--$--$Jan-2018$Intel Xeon Gold 6128$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$102$109$--$--$Nov-2017$Intel Xeon Gold 6130$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$136$146$--$--$Jul-2018$Intel Xeon Gold 6130T$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Bronze 3104)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$12$12$2$1$33.4$35.1$--$--$Dec-2017$Intel Xeon Gold 6132$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$19.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 5118)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$121$128$--$--$Dec-2017$Intel Xeon Gold 6134$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Silver 4116)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$109$117$--$--$Dec-2017$Intel Xeon Gold 6136$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6136)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$152$162$--$--$Dec-2017$Intel Xeon Gold 6138$2000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Platinum 8170)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$104$52$2$2$244$261$--$--$Jan-2018$Intel Xeon Gold 6140$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6154)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$72$36$2$2$217$232$--$--$Aug-2018$Intel Xeon Gold 6140M$2300$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Platinum 8176)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$112$56$2$2$253$270$--$--$Jan-2018$Intel Xeon Gold 6142$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$22 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Platinum 8153)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$64$32$2$2$143$152$--$--$Jul-2018$Intel Xeon Gold 6144$3500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6134)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$110$115$--$--$Jun-2018$Intel Xeon Gold 6146$3200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei CH225 V5 (Intel Xeon Gold 6148)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$80$40$2$2$208$221$--$--$Dec-2017$Intel Xeon Gold 6148$2400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Bronze 3104)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$12$12$2$1$33.2$34.9$--$--$Jul-2018$Intel Xeon Gold 6150$2700$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Gold 5122)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$56.9$59.9$--$--$Jun-2018$Intel Xeon Gold 6152$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$30.25 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Bronze 3106)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$16$2$1$43.8$46.3$--$--$Jun-2018$Intel Xeon Gold 6154$3000$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2666V-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Silver 4108)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$65.3$69.8$--$--$Jan-2021$Intel Xeon Gold 6238R$2200$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$38.5 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 960 GB SAS SSD
Huawei$Huawei XH628 V5 (Intel Xeon Gold 5115)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$40$20$2$2$103$110$--$--$Apr-2019$Intel Xeon Gold 6240$2600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Silver 4110)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$32$16$2$2$72.9$77.9$--$--$Feb-2019$Intel Xeon Gold 6244$3600$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$24.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Gold 5118)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$48$24$2$2$121$129$--$--$Jan-2021$Intel Xeon Gold 6246R$3400$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$768 GB (24 x 32 GB 2Rx4 PC4-2933Y-R)$1 x 960 GB SAS SSD
Huawei$Huawei XH628 V5 (Intel Xeon Silver 4112)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$16$8$2$2$43.8$46.6$--$--$Apr-2019$Intel Xeon Gold 6248$2500$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$27.5 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1200 GB SAS, 10000 RPM
Huawei$Huawei XH628 V5 (Intel Xeon Gold 5120)  HTML  |  CSV  |  Text  |  PDF  |  PS  |  Config$56$28$2$2$135$144$--$--$Apr-2019$Intel Xeon Gold 6252$2100$32 KB I + 32 KB D on chip per core$1 MB I+D on chip per core$35.75 MB I+D on chip per chip$384 GB (24 x 16 GB 2Rx8 PC4-2933Y-R)$1 x 1200 GB SAS, 10000 RPM
